source,relation,target,true_label,score
/m/09t4hh,/people/person/profession,/m/04s2z,0.0,-0.27113831639289854
/m/03vrv9,/people/person/profession,/m/0dxtg,1.0,0.7578382790088654
/m/05pzdk,/people/person/profession,/m/0dxtg,1.0,-0.19632142186164858
/m/0456xp,/people/person/profession,/m/0d1pc,1.0,-0.24878394007682803
/m/067sqt,/people/person/profession,/m/0d1pc,1.0,0.6481349647045136
/m/03rqww,/people/person/profession,/m/0dxtg,0.0,0.7449546813964844
/m/0488g9,/people/person/profession,/m/05z96,0.0,0.7471647322177887
/m/0d0mbj,/people/person/profession,/m/05vyk,0.0,0.764710521697998
/m/050z2,/people/person/profession,/m/09jwl,1.0,0.7809238910675049
/m/08mhyd,/people/person/profession,/m/05z96,0.0,-0.33905593156814573
/m/0hcvy,/people/person/profession,/m/0gl2ny2,0.0,-0.16319768428802495
/m/05y5fw,/people/person/profession,/m/0dz3r,0.0,-0.24225422739982605
/m/04d2yp,/people/person/profession,/m/0g0vx,0.0,0.7706745684146881
/m/06pk8,/people/person/profession,/m/089fss,0.0,0.705152279138565
/m/0b_c7,/people/person/profession,/m/0d2b38,0.0,-0.22074934244155886
/m/04pz5c,/people/person/profession,/m/0dxtg,1.0,0.7196866571903229
/m/09xvf7,/people/person/profession,/m/0dxtg,1.0,0.7418091118335723
/m/09jd9,/people/person/profession,/m/05sxg2,0.0,-0.2619569659233093
/m/06b_0,/people/person/profession,/m/0dxtg,1.0,-0.26727854609489443
/m/03rqww,/people/person/profession,/m/0dgd_,1.0,-0.26629212498664856
/m/0dw3l,/people/person/profession,/m/0dz3r,1.0,0.7913560926914215
/m/04xjp,/people/person/profession,/m/0cbd2,1.0,-0.1750810444355011
/m/053yx,/people/person/profession,/m/09jwl,1.0,0.7575750648975372
/m/05prs8,/people/person/profession,/m/0dxtg,1.0,0.7562937140464783
/m/0f_y9,/people/person/profession,/m/089fss,0.0,0.8215268433094025
/m/03r1pr,/people/person/profession,/m/0cbd2,1.0,-0.33126757144927976
/m/04yt7,/people/person/profession,/m/0d8qb,0.0,-0.35066931247711186
/m/04mn81,/people/person/profession,/m/04f2zj,1.0,0.8348358452320099
/m/05whq_9,/people/person/profession,/m/0dxtg,1.0,-0.3307972371578216
/m/0837ql,/people/person/profession,/m/0dz3r,1.0,0.7515056550502777
/m/053j4w4,/people/person/profession,/m/099md,0.0,0.677328622341156
/m/06fc0b,/people/person/profession,/m/09jwl,1.0,-0.25659911632537846
/m/0948xk,/people/person/profession,/m/04gc2,1.0,-0.24966455101966856
/m/09jd9,/people/person/profession,/m/0cbd2,1.0,0.7503686070442199
/m/04b7xr,/people/person/profession,/m/09jwl,1.0,0.8005436480045318
/m/06p0s1,/people/person/profession,/m/04f2zj,0.0,0.7682375371456146
/m/06bng,/people/person/profession,/m/0dz3r,0.0,-0.2059631764888763
/m/09swkk,/people/person/profession,/m/0dz3r,1.0,-0.29209243655204775
/m/0djvzd,/people/person/profession,/m/0gl2ny2,1.0,0.5977356135845184
/m/04s5_s,/people/person/profession,/m/04s2z,0.0,-0.28328926563262935
/m/0k4gf,/people/person/profession,/m/06q2q,0.0,-0.2937733352184295
/m/053yx,/people/person/profession,/m/0d8qb,0.0,-0.26793795824050903
/m/07rd7,/people/person/profession,/m/05vyk,0.0,-0.3291726231575012
/m/0h336,/people/person/profession,/m/089fss,0.0,0.7154030442237854
/m/04cw0n4,/people/person/profession,/m/0dgd_,1.0,-0.3135349750518799
/m/0ftqr,/people/person/profession,/m/0gl2ny2,0.0,-0.24266628026962278
/m/05pzdk,/people/person/profession,/m/0d2b38,0.0,0.8259614765644073
/m/0j0pf,/people/person/profession,/m/0h9c,1.0,-0.40709096491336827
/m/0f1vrl,/people/person/profession,/m/0dxtg,1.0,0.7311186969280243
/m/04cw0n4,/people/person/profession,/m/0d2b38,0.0,0.6939109206199646
/m/06jkm,/people/person/profession,/m/05z96,1.0,0.8013195931911469
/m/04b7xr,/people/person/profession,/m/04gc2,0.0,-0.2049684762954712
/m/04y8r,/people/person/profession,/m/0fnpj,0.0,-0.301948606967926
/m/049qx,/people/person/profession,/m/06q2q,0.0,0.8186125457286835
/m/07r4c,/people/person/profession,/m/0dxtg,1.0,0.7874747216701508
/m/0dw3l,/people/person/profession,/m/05z96,0.0,-0.21218656897544863
/m/087qxp,/people/person/profession,/m/0dxtg,1.0,-0.22632822394371033
/m/0c31_,/people/person/profession,/m/0dxtg,1.0,-0.3245988309383392
/m/09hd6f,/people/person/profession,/m/0dxtg,1.0,-0.329246973991394
/m/07kb5,/people/person/profession,/m/0dgd_,0.0,0.8276118814945221
/m/0fxky3,/people/person/profession,/m/0cbd2,1.0,-0.30006437301635747
/m/0h953,/people/person/profession,/m/05t4q,0.0,0.7367316007614135
/m/0b_c7,/people/person/profession,/m/0fj9f,1.0,0.8218125939369202
/m/04n7njg,/people/person/profession,/m/0d2b38,1.0,-0.25713763833045955
/m/061zc_,/people/person/profession,/m/099md,0.0,-0.2909405946731567
/m/0459z,/people/person/profession,/m/05vyk,1.0,0.7737786114215851
/m/0bt4r4,/people/person/profession,/m/0dxtg,1.0,-0.19936961531639097
/m/046_v,/people/person/profession,/m/0d8qb,0.0,-0.2163945734500885
/m/0bz60q,/people/person/profession,/m/04s2z,0.0,-0.24882549643516538
/m/0j1yf,/people/person/profession,/m/099md,0.0,-0.26520882248878475
